Nome,Partido,UF,Tipo_de_Despesa,Valor 
PAULO AZI,DEM,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  62000
PAULO AZI,DEM,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  40000
PAULO AZI,DEM,BA,EMISSÃO BILHETE AÉREO,"R$  34206,23"
PAULO AZI,DEM,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  20634,77"
PAULO AZI,DEM,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7668,62"
PAULO AZI,DEM,BA,TELEFONIA,"R$  4377,14"
PAULO AZI,DEM,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  229,99"
PAULO AZI,DEM,BA,Total,"R$  169116,75"
PROFESSOR JOZIEL,PSL,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  72190
PROFESSOR JOZIEL,PSL,RJ,EMISSÃO BILHETE AÉREO,"R$  71123,53"
PROFESSOR JOZIEL,PSL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11274,55"
PROFESSOR JOZIEL,PSL,RJ,PASSAGENS AÉREAS,"R$  5491,12"
PROFESSOR JOZIEL,PSL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  4817,99"
PROFESSOR JOZIEL,PSL,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3139,46"
PROFESSOR JOZIEL,PSL,RJ,TELEFONIA,"R$  778,17"
PROFESSOR JOZIEL,PSL,RJ,SERVIÇOS POSTAIS,"R$  70,92"
PROFESSOR JOZIEL,PSL,RJ,Total,"R$  168885,74"
LEANDRE,PV,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  36000
LEANDRE,PV,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  31833,08"
LEANDRE,PV,PR,EMISSÃO BILHETE AÉREO,"R$  27738,87"
LEANDRE,PV,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  22969,77"
LEANDRE,PV,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  18109,8"
LEANDRE,PV,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  12810
LEANDRE,PV,PR,SERVIÇOS POSTAIS,"R$  6552,41"
LEANDRE,PV,PR,TELEFONIA,"R$  4218,66"
LEANDRE,PV,PR,PASSAGENS AÉREAS,R$  3430
LEANDRE,PV,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1958
LEANDRE,PV,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1370,31"
LEANDRE,PV,PR,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  965
LEANDRE,PV,PR,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  404,09"
LEANDRE,PV,PR,ASSINATURA DE PUBLICAÇÕES,"R$  98,7"
LEANDRE,PV,PR,Total,"R$  168458,69"
WOLNEY QUEIROZ,PDT,PE,EMISSÃO BILHETE AÉREO,"R$  75688,1"
WOLNEY QUEIROZ,PDT,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  42000
WOLNEY QUEIROZ,PDT,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29304,55"
WOLNEY QUEIROZ,PDT,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  16842,14"
WOLNEY QUEIROZ,PDT,PE,SERVIÇOS POSTAIS,"R$  2744,04"
WOLNEY QUEIROZ,PDT,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  717,45"
WOLNEY QUEIROZ,PDT,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  648
WOLNEY QUEIROZ,PDT,PE,TELEFONIA,"R$  482,82"
WOLNEY QUEIROZ,PDT,PE,Total,"R$  168427,1"
JOÃO H. CAMPOS,PSB,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  60700
JOÃO H. CAMPOS,PSB,PE,EMISSÃO BILHETE AÉREO,"R$  50332,43"
JOÃO H. CAMPOS,PSB,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  19529,44"
JOÃO H. CAMPOS,PSB,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  14100
JOÃO H. CAMPOS,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13460,69"
JOÃO H. CAMPOS,PSB,PE,PASSAGENS AÉREAS,"R$  5212,72"
JOÃO H. CAMPOS,PSB,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  4135
JOÃO H. CAMPOS,PSB,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  369
JOÃO H. CAMPOS,PSB,PE,SERVIÇOS POSTAIS,"R$  299,13"
JOÃO H. CAMPOS,PSB,PE,TELEFONIA,"R$  126,54"
JOÃO H. CAMPOS,PSB,PE,Total,"R$  168264,95"
FÁBIO FARIA,PSD,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  51852
FÁBIO FARIA,PSD,RN,EMISSÃO BILHETE AÉREO,"R$  46053,93"
FÁBIO FARIA,PSD,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  43678,34"
FÁBIO FARIA,PSD,RN,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13536,01"
FÁBIO FARIA,PSD,RN,TELEFONIA,"R$  10515,81"
FÁBIO FARIA,PSD,RN,SERVIÇOS POSTAIS,"R$  2457,77"
FÁBIO FARIA,PSD,RN,Total,"R$  168093,86"
CAPITÃO ALBERTO NETO,PRB,AM,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  80306
CAPITÃO ALBERTO NETO,PRB,AM,EMISSÃO BILHETE AÉREO,"R$  39002,23"
CAPITÃO ALBERTO NETO,PRB,AM,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15615,6"
CAPITÃO ALBERTO NETO,PRB,AM,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  12000
CAPITÃO ALBERTO NETO,PRB,AM,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11340,4"
CAPITÃO ALBERTO NETO,PRB,AM,TELEFONIA,"R$  3228,78"
CAPITÃO ALBERTO NETO,PRB,AM,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2967,54"
CAPITÃO ALBERTO NETO,PRB,AM,PASSAGENS AÉREAS,"R$  2922,24"
CAPITÃO ALBERTO NETO,PRB,AM,SERVIÇOS POSTAIS,"R$  552,87"
CAPITÃO ALBERTO NETO,PRB,AM,Total,"R$  167935,66"
SÂMIA BOMFIM,PSOL,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  88873,5"
SÂMIA BOMFIM,PSOL,SP,EMISSÃO BILHETE AÉREO,"R$  38755,45"
SÂMIA BOMFIM,PSOL,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  37125
SÂMIA BOMFIM,PSOL,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  2000
SÂMIA BOMFIM,PSOL,SP,SERVIÇOS POSTAIS,"R$  687,47"
SÂMIA BOMFIM,PSOL,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  307
SÂMIA BOMFIM,PSOL,SP,TELEFONIA,"R$  104,67"
SÂMIA BOMFIM,PSOL,SP,Total,"R$  167853,09"
PAULÃO,PT,AL,EMISSÃO BILHETE AÉREO,"R$  42330,38"
PAULÃO,PT,AL,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  30000
PAULÃO,PT,AL,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  28766,26"
PAULÃO,PT,AL,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  27753,61"
PAULÃO,PT,AL,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  19002,4"
PAULÃO,PT,AL,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  11000
PAULÃO,PT,AL,TELEFONIA,R$  5798
PAULÃO,PT,AL,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1175,49"
PAULÃO,PT,AL,SERVIÇOS POSTAIS,"R$  374,6"
PAULÃO,PT,AL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  18
PAULÃO,PT,AL,Total,"R$  166218,74"
LAFAYETTE DE ANDRADA,PRB,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  97187,98"
LAFAYETTE DE ANDRADA,PRB,MG,EMISSÃO BILHETE AÉREO,"R$  25405,53"
LAFAYETTE DE ANDRADA,PRB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  8962,06"
LAFAYETTE DE ANDRADA,PRB,MG,TELEFONIA,"R$  8051,64"
LAFAYETTE DE ANDRADA,PRB,MG,PASSAGENS AÉREAS,"R$  6907,51"
LAFAYETTE DE ANDRADA,PRB,MG,SERVIÇOS POSTAIS,"R$  6618,18"
LAFAYETTE DE ANDRADA,PRB,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  6412
LAFAYETTE DE ANDRADA,PRB,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  3000
LAFAYETTE DE ANDRADA,PRB,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2573,5"
LAFAYETTE DE ANDRADA,PRB,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  787,82"
LAFAYETTE DE ANDRADA,PRB,MG,Total,"R$  165906,22"
RICARDO IZAR,PP,SP,EMISSÃO BILHETE AÉREO,"R$  62903,85"
RICARDO IZAR,PP,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  54950
RICARDO IZAR,PP,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  29216,56"
RICARDO IZAR,PP,SP,TELEFONIA,"R$  12337,34"
RICARDO IZAR,PP,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  3666,73"
RICARDO IZAR,PP,SP,SERVIÇOS POSTAIS,R$  1590
RICARDO IZAR,PP,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  527,7"
RICARDO IZAR,PP,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  44,1"
RICARDO IZAR,PP,SP,Total,"R$  165236,28"
GUTEMBERG REIS,MDB,RJ,EMISSÃO BILHETE AÉREO,"R$  42038,31"
GUTEMBERG REIS,MDB,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  39350
GUTEMBERG REIS,MDB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  38205,07"
GUTEMBERG REIS,MDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23266,48"
GUTEMBERG REIS,MDB,RJ,TELEFONIA,"R$  9422,62"
GUTEMBERG REIS,MDB,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  6000
GUTEMBERG REIS,MDB,RJ,PASSAGENS AÉREAS,"R$  4932,35"
GUTEMBERG REIS,MDB,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  930,38"
GUTEMBERG REIS,MDB,RJ,SERVIÇOS POSTAIS,"R$  403,04"
GUTEMBERG REIS,MDB,RJ,Total,"R$  164548,25"
GUILHERME MUSSI,PP,SP,EMISSÃO BILHETE AÉREO,"R$  100566,6"
GUILHERME MUSSI,PP,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  60000
GUILHERME MUSSI,PP,SP,TELEFONIA,"R$  2173,99"
GUILHERME MUSSI,PP,SP,SERVIÇOS POSTAIS,"R$  896,9"
GUILHERME MUSSI,PP,SP,Total,"R$  163637,49"
AJ ALBUQUERQUE,PP,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  40000
AJ ALBUQUERQUE,PP,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  37145
AJ ALBUQUERQUE,PP,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  35000
AJ ALBUQUERQUE,PP,CE,EMISSÃO BILHETE AÉREO,"R$  30867,3"
AJ ALBUQUERQUE,PP,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  10142,04"
AJ ALBUQUERQUE,PP,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  5609,6"
AJ ALBUQUERQUE,PP,CE,PASSAGENS AÉREAS,"R$  2188,98"
AJ ALBUQUERQUE,PP,CE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1531,95"
AJ ALBUQUERQUE,PP,CE,TELEFONIA,"R$  961,89"
AJ ALBUQUERQUE,PP,CE,Total,"R$  163446,76"
HAROLDO CATHEDRAL,PSD,RR,EMISSÃO BILHETE AÉREO,"R$  64140,87"
HAROLDO CATHEDRAL,PSD,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  60700
HAROLDO CATHEDRAL,PSD,RR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  19805,79"
HAROLDO CATHEDRAL,PSD,RR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  10000
HAROLDO CATHEDRAL,PSD,RR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  4670,06"
HAROLDO CATHEDRAL,PSD,RR,PASSAGENS AÉREAS,"R$  2934,7"
HAROLDO CATHEDRAL,PSD,RR,TELEFONIA,"R$  646,43"
HAROLDO CATHEDRAL,PSD,RR,SERVIÇOS POSTAIS,"R$  275,43"
HAROLDO CATHEDRAL,PSD,RR,Total,"R$  163173,28"
EDNA HENRIQUE,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  87100
EDNA HENRIQUE,PSDB,PB,EMISSÃO BILHETE AÉREO,"R$  29013,51"
EDNA HENRIQUE,PSDB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  19250
EDNA HENRIQUE,PSDB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  13535,21"
EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12598,71"
EDNA HENRIQUE,PSDB,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  620,73"
EDNA HENRIQUE,PSDB,PB,SERVIÇOS POSTAIS,"R$  592,22"
EDNA HENRIQUE,PSDB,PB,TELEFONIA,"R$  426,64"
EDNA HENRIQUE,PSDB,PB,Total,"R$  163137,02"
DANIEL SILVEIRA,PSL,RJ,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  32000
DANIEL SILVEIRA,PSL,RJ,EMISSÃO BILHETE AÉREO,"R$  25894,82"
DANIEL SILVEIRA,PSL,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  20000
DANIEL SILVEIRA,PSL,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  20000
DANIEL SILVEIRA,PSL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  17790,43"
DANIEL SILVEIRA,PSL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  17185,67"
DANIEL SILVEIRA,PSL,RJ,PASSAGENS AÉREAS,"R$  13552,89"
DANIEL SILVEIRA,PSL,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  12000
DANIEL SILVEIRA,PSL,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3579,61"
DANIEL SILVEIRA,PSL,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  528
DANIEL SILVEIRA,PSL,RJ,TELEFONIA,"R$  281,88"
DANIEL SILVEIRA,PSL,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  210,95"
DANIEL SILVEIRA,PSL,RJ,Total,"R$  163024,25"
JOSEILDO RAMOS,PT,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  53020,25"
JOSEILDO RAMOS,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  40682,19"
JOSEILDO RAMOS,PT,BA,EMISSÃO BILHETE AÉREO,"R$  28787,83"
JOSEILDO RAMOS,PT,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  15621,08"
JOSEILDO RAMOS,PT,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  10000
JOSEILDO RAMOS,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  9927,24"
JOSEILDO RAMOS,PT,BA,PASSAGENS AÉREAS,"R$  2197,98"
JOSEILDO RAMOS,PT,BA,SERVIÇOS POSTAIS,"R$  766,04"
JOSEILDO RAMOS,PT,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  634
JOSEILDO RAMOS,PT,BA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  338,2"
JOSEILDO RAMOS,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  286,41"
JOSEILDO RAMOS,PT,BA,TELEFONIA,"R$  143,1"
JOSEILDO RAMOS,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  24,12"
JOSEILDO RAMOS,PT,BA,Total,"R$  162428,44"
RICARDO BARROS,PP,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  60000
RICARDO BARROS,PP,PR,EMISSÃO BILHETE AÉREO,"R$  57519,52"
RICARDO BARROS,PP,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  15125,03"
RICARDO BARROS,PP,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  10000
RICARDO BARROS,PP,PR,TELEFONIA,"R$  9993,58"
RICARDO BARROS,PP,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  8366,55"
RICARDO BARROS,PP,PR,SERVIÇOS POSTAIS,"R$  1367,28"
RICARDO BARROS,PP,PR,Total,"R$  162371,96"
SUBTENENTE GONZAGA,PDT,MG,EMISSÃO BILHETE AÉREO,"R$  59241,22"
SUBTENENTE GONZAGA,PDT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  26522,02"
SUBTENENTE GONZAGA,PDT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  20822,5"
SUBTENENTE GONZAGA,PDT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  20100
SUBTENENTE GONZAGA,PDT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  19053,8"
SUBTENENTE GONZAGA,PDT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  6448,43"
SUBTENENTE GONZAGA,PDT,MG,TELEFONIA,"R$  3745,66"
SUBTENENTE GONZAGA,PDT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2531,64"
SUBTENENTE GONZAGA,PDT,MG,ASSINATURA DE PUBLICAÇÕES,"R$  1407,6"
SUBTENENTE GONZAGA,PDT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  695,44"
SUBTENENTE GONZAGA,PDT,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  600
SUBTENENTE GONZAGA,PDT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  451,93"
SUBTENENTE GONZAGA,PDT,MG,PASSAGENS AÉREAS,R$  375
SUBTENENTE GONZAGA,PDT,MG,SERVIÇOS POSTAIS,"R$  286,44"
SUBTENENTE GONZAGA,PDT,MG,Total,"R$  162281,68"
CLARISSA GAROTINHO,PROS,RJ,EMISSÃO BILHETE AÉREO,"R$  135054,1"
CLARISSA GAROTINHO,PROS,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  20000
CLARISSA GAROTINHO,PROS,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2255,24"
CLARISSA GAROTINHO,PROS,RJ,TELEFONIA,"R$  1891,94"
CLARISSA GAROTINHO,PROS,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  1578,04"
CLARISSA GAROTINHO,PROS,RJ,PASSAGENS AÉREAS,"R$  580,51"
CLARISSA GAROTINHO,PROS,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  380,6"
CLARISSA GAROTINHO,PROS,RJ,Total,"R$  161740,43"
OTACI NASCIMENTO,SOLIDARIEDADE,RR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  49600
OTACI NASCIMENTO,SOLIDARIEDADE,RR,EMISSÃO BILHETE AÉREO,"R$  31873,12"
OTACI NASCIMENTO,SOLIDARIEDADE,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  25300
OTACI NASCIMENTO,SOLIDARIEDADE,RR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  25028,6"
OTACI NASCIMENTO,SOLIDARIEDADE,RR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  24729,95"
OTACI NASCIMENTO,SOLIDARIEDADE,RR,SERVIÇOS POSTAIS,"R$  3333,36"
OTACI NASCIMENTO,SOLIDARIEDADE,RR,TELEFONIA,"R$  1466,25"
OTACI NASCIMENTO,SOLIDARIEDADE,RR,Total,"R$  161331,28"
CÉLIO MOURA,PT,TO,EMISSÃO BILHETE AÉREO,"R$  31976,15"
CÉLIO MOURA,PT,TO,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  31600
CÉLIO MOURA,PT,TO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  30300
CÉLIO MOURA,PT,TO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  25045,43"
CÉLIO MOURA,PT,TO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  22889,47"
CÉLIO MOURA,PT,TO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  7000
CÉLIO MOURA,PT,TO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  6689,1"
CÉLIO MOURA,PT,TO,TELEFONIA,"R$  2069,51"
CÉLIO MOURA,PT,TO,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1877,26"
CÉLIO MOURA,PT,TO,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  817,32"
CÉLIO MOURA,PT,TO,SERVIÇOS POSTAIS,"R$  571,86"
CÉLIO MOURA,PT,TO,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  441,64"
CÉLIO MOURA,PT,TO,Total,"R$  161277,74"
HERCULANO PASSOS,MDB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  72500
HERCULANO PASSOS,MDB,SP,EMISSÃO BILHETE AÉREO,"R$  36436,14"
HERCULANO PASSOS,MDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  25538,03"
HERCULANO PASSOS,MDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15239,72"
HERCULANO PASSOS,MDB,SP,TELEFONIA,"R$  5698,69"
HERCULANO PASSOS,MDB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  2100
HERCULANO PASSOS,MDB,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1905,99"
HERCULANO PASSOS,MDB,SP,SERVIÇOS POSTAIS,"R$  796,21"
HERCULANO PASSOS,MDB,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  746,4"
HERCULANO PASSOS,MDB,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  286,03"
HERCULANO PASSOS,MDB,SP,Total,"R$  161247,21"
ZÉ CARLOS,PT,MA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  55000
ZÉ CARLOS,PT,MA,EMISSÃO BILHETE AÉREO,"R$  40400,38"
ZÉ CARLOS,PT,MA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  31862,71"
ZÉ CARLOS,PT,MA,TELEFONIA,"R$  9207,89"
ZÉ CARLOS,PT,MA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  8296,72"
ZÉ CARLOS,PT,MA,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  5114,12"
ZÉ CARLOS,PT,MA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3205,81"
ZÉ CARLOS,PT,MA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2519,43"
ZÉ CARLOS,PT,MA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  2500
ZÉ CARLOS,PT,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1756
ZÉ CARLOS,PT,MA,SERVIÇOS POSTAIS,"R$  481,01"
ZÉ CARLOS,PT,MA,Total,"R$  160344,07"
LUCIO MOSQUINI,MDB,RO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  67050
LUCIO MOSQUINI,MDB,RO,EMISSÃO BILHETE AÉREO,"R$  38749,49"
LUCIO MOSQUINI,MDB,RO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  27634,24"
LUCIO MOSQUINI,MDB,RO,TELEFONIA,"R$  8999,65"
LUCIO MOSQUINI,MDB,RO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  5884,76"
LUCIO MOSQUINI,MDB,RO,SERVIÇOS POSTAIS,"R$  3670,83"
